PROJ_NUM,PO,SD_NUM,SD_NAME,FACILITY,CLEAN_FACILITY_NAME,FACILITY_KEY,MINCODE,SCHOOL_LATITUDE,SCHOOL_LONGITUDE,FACILITY_TYPE,DESCRIPTION,PROGRAM,PROJECT_CODE,STATUS,YEAR_COMPLETED,PROV_TOTAL,SD_ACTUAL,_3RD_PARTY_ACTUAL,TOTAL_ACTUAL
127631-1,DC,81,Fort Nelson,Fort Nelson Secondary,FORT NELSON SECONDARY,FORT NELSON,08181013,58.80992582,-122.71259,Secondary,Upgrade Academic/Science wing Boiler plant from mid-efficient to high-efficient,SEP,MECHUP,6 Complete,2018/2019,150000.49,,,150000.5
127351-02,DC,81,Fort Nelson,Fort Nelson Secondary,FORT NELSON SECONDARY,FORT NELSON,08181013,58.80992582,-122.71259,Secondary,Upgrade Science Wing Rooms,SEP,HEALTH,6 Complete,2017/2018,32573,0,0,32573.0
127631-2,DC,81,Fort Nelson,Fort Nelson Secondary,FORT NELSON SECONDARY,FORT NELSON,08181013,58.80992582,-122.71259,Secondary,Upgrade washrooms and changerooms ,SEP,RENO,6 Complete,2018/2019,153999.51,,,153999.5
127654,DC,82,Coast Mountains,Thornhill Elementary,THORNHILL ELEMENTARY,THORNHILL,08288022,54.5111094,-128.5382809,Elementary,Standard Playground Equipment,PEP,REPLACE,6 Complete,2018/2019,90000,,,90000.0
127455-07,DC,82,Coast Mountains,Kildala Elementary,KILDALA ELEMENTARY,KILDALA,08280004,54.050307,-128.6600545,Elementary,Additional SEP: Design of a building envelope upgrade,SEP,RENO,6 Complete,2017/2018,25000,0,0,25000.0
126984,RC,82,Coast Mountains,Caledonia Senior Secondary School,CALEDONIA SENIOR SECONDARY SCHOOL,CALEDONIA SENIOR,08288024,54.52484003,-128.6065435,Secondary,Health,SEP,HEALTH,6 Complete,2015/2016,256400,0,0,256400.0
127029,RC,82,Coast Mountains,Thornhill Elementary,THORNHILL ELEMENTARY,THORNHILL,08288022,54.5111094,-128.5382809,Elementary,Mechup,SEP,MECHUP,6 Complete,2015/2016,375000,0,0,375000.0
127030,RC,82,Coast Mountains,New Hazelton Elementary,NEW HAZELTON ELEMENTARY,NEW HAZELTON,08288008,55.24513982,-127.5859763,Elementary,Mechup,SEP,MECHUP,6 Complete,2015/2016,375000,0,0,375000.0
127184-01,RC,82,Coast Mountains,Thornhill elementary,THORNHILL ELEMENTARY,THORNHILL,08288022,54.5111094,-128.5382809,Elementary,"pump replacment,replace electric fan coils with unit ventilators connected to the new boiler,new hot water  heating for gym airhandler",SEP,MECHUP,6 Complete,2016/2017,850000,0,0,850000.0
127630-1,DC,82,Coast Mountains,Cormorant Elementary,CORMORANT ELEMENTARY,CORMORANT, ,,,Elementary,replace boiler system,SEP,MECHUP,6 Complete,2018/2019,300000,,,300000.0
127630-3,DC,82,Coast Mountains,Hazelton Secondary,HAZELTON SECONDARY,HAZELTON,08288006,55.26442362,-127.6468443,Secondary,"replace boilers, and connect geothermal field to heating system",SEP,MECHUP,6 Complete,2018/2019,400000,,,400000.0
127184-02,RC,82,Coast Mountains,"Various - Caledonia Secondary, Clarence Michiel Elementary, Cassie Hall Elementary, Uplands Elementary, Mount Elizabeth Middle Secondary, Kildala Elementary ","VARIOUS - CALEDONIA SECONDARY, CLARENCE MICHIEL ELEMENTARY, CASSIE HALL ELEMENTARY, UPLANDS ELEMENTARY, MOUNT ELIZABETH MIDDLE SECONDARY, KILDALA ELEMENTARY ","VARIOUS - CALEDONIA , CLARENCE MICHIEL , CASSIE HALL , UPLANDS , MOUNT ELIZABETH , KILDALA", ,,,N/A,Replace flooring,SEP,RENO,6 Complete,2016/2017,569170,0,0,569170.0
127630-2,DC,82,Coast Mountains,Mount Elizabeth Secondary,MOUNT ELIZABETH SECONDARY,MOUNT ELIZABETH,08282039,54.06111577,-128.6252248,Secondary,replace HVAc units to provide fresh air to balance CO2 levels within classrooms in the home etc. Wing. The exterior siding with is stucco that is failing and single pane windows will need to be replaced duringhte project. New cabinets along the exterior wall will be replaced during the course of construction.,SEP,MECHUP,6 Complete,2018/2019,420000,,,420000.0
127455-01,DC,82,Coast Mountains,Cassie Hall Elementary ,CASSIE HALL ELEMENTARY ,CASSIE HALL,08288013,54.50890515,-128.5985443,Elementary,Reroof area #1 - 159.75 sq.ft of SBS that was installed in 1992,SEP,ROOFREP,6 Complete,2017/2018,191700,0,0,191700.0
127455-02,DC,82,Coast Mountains,E.T. Kenney,E.T. KENNEY,E.T. KENNEY, ,,,Elementary,"reroof area 1S SBS roofing installed in 1992, 104.69 sq.ft.",SEP,ROOFREP,6 Complete,2017/2018,125628,0,0,125628.0
127455-03,DC,82,Coast Mountains,Kitimat City High - Cormorant,KITIMAT CITY HIGH - CORMORANT,KITIMAT CITY HIGH - CORMORANT,08280007,54.05666635,-128.6439262,Secondary,"Reroof areas 1-8 SBS roofing installed in 1992, 183.86 sq. ft.",SEP,ROOFREP,6 Complete,2017/2018,220632,0,0,220632.0
127455-04,DC,82,Coast Mountains,Roy Wilcox Elementary,ROY WILCOX ELEMENTARY,ROY WILCOX, ,,,Elementary,"Reroof areas 2,3 SBS roofing installed in 1988, 185.65 sq.ft. ",SEP,ROOFREP,6 Complete,2017/2018,222780,0,0,222780.0
127455-05,DC,82,Coast Mountains,Nechako Elementary,NECHAKO ELEMENTARY,NECHAKO,08280001,54.0559306,-128.6293058,Elementary,"reroof areas 3,4,9 SBS roofing installed in 1990, 45.02 sq.ft.",SEP,ROOFREP,6 Complete,2017/2018,54024,0,0,54024.0
127455-06,DC,82,Coast Mountains,Mount Elizabeth Middle,MOUNT ELIZABETH MIDDLE,MOUNT ELIZABETH,08282039,54.06111577,-128.6252248,Middle,"reroof areasa 20,28 SBS roofing installed  in 1992, 100.68 sq.ft.",SEP,ROOFREP,6 Complete,2017/2018,120816,0,0,120816.0
127695,DC,83,North Okanagan-Shuswap,Hillcrest Elementary,HILLCREST ELEMENTARY,HILLCREST,08389033,50.6907377,-119.260592,Elementary,Standard Playground Equipment,PEP,REPLACE,6 Complete,2018/2019,90000,,,90000.0
127375-01,DC,83,North Okanagan-Shuswap,Various ,VARIOUS ,VARIOUS, ,,,N/A,"272,550 sq.ft.",SEP,ROOFREP,6 Complete,2017/2018,551500,0,0,551500.0
127031,TT,83,North Okanagan-Shuswap,Pleasant Valley Secondary,PLEASANT VALLEY SECONDARY,PLEASANT VALLEY,08321004,50.43759557,-119.2091304,Secondary,Energy,SEP,ENERGY,6 Complete,2015/2016,140000,0,0,140000.0
127607-2,DC,83,North Okanagan-Shuswap,Pleasant Valley Secondary,PLEASANT VALLEY SECONDARY,PLEASANT VALLEY,08321004,50.43759557,-119.2091304,Secondary,Install a water curtain to meet fire code.,SEP,NEW,6 Complete,2018/2019,204000,,,204000.0
127607-3,DC,83,North Okanagan-Shuswap,Various,VARIOUS,VARIOUS, ,,,N/A,J. L.  Jackson Annex and Pleasant Valley Secondary School: Bring dust collection system up to current standards.,SEP,MECHUP,6 Complete,2018/2019,628200,,,628200.0
126985,TT,83,North Okanagan-Shuswap,Hillcrest Elementary,HILLCREST ELEMENTARY,HILLCREST,08389033,50.6907377,-119.260592,Elementary,Mechup,SEP,MECHUP,6 Complete,2015/2016,505000,0,0,505000.0
127375-03,DC,83,North Okanagan-Shuswap,Eagle River Secondary,EAGLE RIVER SECONDARY,EAGLE RIVER,08383044,50.83769848,-118.9797207,Secondary,"Renovations of the gym, bleachers, and changerooms.",SEP,RENO,6 Complete,2017/2018,250000,0,0,250000.0
127185-02,TT,83,North Okanagan-Shuswap,A L Fortune Secondary,A L FORTUNE SECONDARY,A L FORTUNE,08389002,50.55857729,-119.1360494,Secondary,Replace flooring,SEP,RENO,6 Complete,2016/2017,196876,0,0,196876.0
127607-1,DC,83,North Okanagan-Shuswap,Eagle River Secondary,EAGLE RIVER SECONDARY,EAGLE RIVER,08383044,50.83769848,-118.9797207,Secondary,Replace HVAC system,SEP,MECHUP,6 Complete,2018/2019,700000,,,700000.0
127375-02,DC,83,North Okanagan-Shuswap,Eagle River Secondary,EAGLE RIVER SECONDARY,EAGLE RIVER,08383044,50.83769848,-118.9797207,Secondary,Replace HVAC system,SEP,MECHUP,6 Complete,2017/2018,554000,0,0,554000.0
127185-01,TT,83,North Okanagan-Shuswap,Hillcrest Elementary,HILLCREST ELEMENTARY,HILLCREST,08389033,50.6907377,-119.260592,Elementary,Replacing existing HVAC equipment with systems that are compatible with the new geoexchange field completed this year,SEP,MECHUP,6 Complete,2016/2017,1532000,0,0,1532000.0
127128,TT,83,North Okanagan-Shuswap,South Broadview Elementary,SOUTH BROADVIEW ELEMENTARY,SOUTH BROADVIEW,08389023,50.7035466,-119.2480803,Elementary,Fire Loss and Contents SPP,SPP,RENO,6 Complete,2016/2017,331390,0,0,331390.0
127186-02,RC,84,Vancouver Island West,Gold River Secondary School,GOLD RIVER SECONDARY SCHOOL,GOLD RIVER,08484012,49.77487217,-126.0518024,Secondary,"Partially replace oil-fired boilers with Biomass Boilers, which can heat the school approximately 85-percent of the time, back-up electric boilers, DDC controls, replace valves and pumps",CNCP,MECHUP,6 Complete,2016/2017,119000,430000,0,549000.0
127681,DC,84,Vancouver Island West,Kyuquot Elem/Sec,KYUQUOT ELEM/SEC,KYUQUOT ELEM/SEC,08484041,50.0328456,-127.374692,Elem-Sec,Standard Playground Equipment,PEP,REPLACE,6 Complete,2018/2019,90000,,,90000.0
127352,DC,84,Vancouver Island West,Gold River Secondary,GOLD RIVER SECONDARY,GOLD RIVER,08484012,49.77487217,-126.0518024,Secondary,Boiler Replacement,SEP,MECHUP,6 Complete,2017/2018,295000,0,0,295000.0
127667,DC,84,Vancouver Island West,Kuyquot Elem-Sec,KUYQUOT ELEM-SEC,KUYQUOT ELEM-SEC,08484041,50.0328456,-127.374692,Elem-Sec,"Kuyquot opened in 1986, This is a comprehensive upgrade of due electrical components including the school program systems (173247), emergency lighting and generator (173244, 173736), fire alarms (181804), lighting wiring (173238, 181,801), PA system (181802) and UPS system (17324).",SEP,ELECUP,6 Complete,2018/2019,356926,,,356926.0
127186-04,RC,84,Vancouver Island West,Gold River Secondary,GOLD RIVER SECONDARY,GOLD RIVER,08484012,49.77487217,-126.0518024,Secondary,Replace boilers,SEP,MECHUP,6 Complete,2016/2017,135000,0,0,135000.0
127186-03,RC,84,Vancouver Island West,Gold River Secondary,GOLD RIVER SECONDARY,GOLD RIVER,08484012,49.77487217,-126.0518024,Secondary,Upgrade/Replacement of existing Dust Collection System to meet current NFPA 664 safety guidelines,SEP,HEALTH,6 Complete,2016/2017,155500,0,0,155500.0
127682,DC,85,Vancouver Island North,Fort Rupert Elementary,FORT RUPERT ELEMENTARY,FORT RUPERT,08585017,50.69683739,-127.4234685,Elementary,Universally Accessible Playground Equipment,PEP,REPLACE,6 Complete,2018/2019,105000,,,105000.0
127584-3,DC,85,Vancouver Island North,Port Hardy Secondary,PORT HARDY SECONDARY,PORT HARDY,08585026,50.72478166,-127.506524,Secondary,HVAC Upgrade Phase 2 Final Completion,SEP,MECHUP,6 Complete,2018/2019,254000,,,254000.0
127050,RC,85,Vancouver Island North,Port Hardy Secondary,PORT HARDY SECONDARY,PORT HARDY,08585026,50.72478166,-127.506524,Secondary,Mechup,SEP,MECHUP,6 Complete,2015/2016,520000,0,0,520000.0
126988,RC,85,Vancouver Island North,North Island Secondary,NORTH ISLAND SECONDARY,NORTH ISLAND,08585018,50.58500773,-127.07843,Secondary,Mechup,SEP,MECHUP,6 Complete,2015/2016,393250,0,0,393250.0
127353,DC,85,Vancouver Island North,Port Hardy Secondary,PORT HARDY SECONDARY,PORT HARDY,08585026,50.72478166,-127.506524,Secondary,Replace  heating and ventilation system components,SEP,MECHUP,6 Complete,2017/2018,954000,0,0,954000.0
127187-06,RC,85,Vancouver Island North,Port Hardy Secondary,PORT HARDY SECONDARY,PORT HARDY,08585026,50.72478166,-127.506524,Secondary,Replace HVAC system,SEP,MECHUP,6 Complete,2016/2017,717000,0,0,717000.0
127187-05,RC,85,Vancouver Island North,PORT HARDY SECONDARY,PORT HARDY SECONDARY,PORT HARDY,08585026,50.72478166,-127.506524,Secondary,Replacement of the West Wing Classroom Heating and Ventilation Systems,SEP,MECHUP,6 Complete,2016/2017,1010000,0,0,1010000.0
127584-1,DC,85,Vancouver Island North,Sunset Elementary,SUNSET ELEMENTARY,SUNSET,08585028,50.58480228,-127.0739332,Elementary,Window Upgrade for end of life windows and to meet current energy efficiency levels,SEP,REPLACE,6 Complete,2018/2019,160000,,,160000.0
127584-2,DC,85,Vancouver Island North,Port Hardy Secondary,PORT HARDY SECONDARY,PORT HARDY,08585026,50.72478166,-127.506524,Secondary,Window Upgrade for end of life windows and to meet current energy efficiency levels,SEP,REPLACE,6 Complete,2018/2019,245000,,,245000.0
127756,DC,87,Stikine,Atlin School,ATLIN SCHOOL,ATLIN,08787010,59.57409947,-133.6877872,Elem-Sec,Standard Playground Equipment,PEP,REPLACE,6 Complete,2018/2019,90000,,,90000.0
127188-01,TT,87,Stikine,"Various - Denetia, Dease Lake, Atlin, Tahltan, and Admin building","VARIOUS - DENETIA, DEASE LAKE, ATLIN, TAHLTAN, AND ADMIN BUILDING","VARIOUS - DENETIA, DEASE LAKE, ATLIN, TAHLTAN, AND ADMIN BUILDING", ,,,N/A,Fire alarms and emergency lighting,SEP,MECHUP,6 Complete,2016/2017,200000.42,0,0,200000.4
127596-2,DC,87,Stikine,Denetia School,DENETIA SCHOOL,DENETIA,08787002,59.92435525,-128.4915893,Elem-Sec,"Furnaces - Propane Fired - 1992 - Heil. System Description: The HVAC system includes two propane fired furnaces each
rated 100 MBH are located in gym mechanical room.",SEP,MECHUP,6 Complete,2018/2019,220000,,,220000.0
127596-1,DC,87,Stikine,Tahltan School,TAHLTAN SCHOOL,TAHLTAN,08787003,57.90320049,-131.1605669,Elem-Sec,"Hydronic Fin Tube. System Description: HVAC distribution includes a two-pipe system of heating hot water, with perimeter units. The perimeter heating throughout the building is original and is well beyond their recommended useful life. ",SEP,MECHUP,6 Complete,2018/2019,140000,,,140000.0
127596-3,DC,87,Stikine,School Board Office,SCHOOL BOARD OFFICE,BOARD OFFICE, ,,,N/A,Install a handicapped access lift to allow for handicapped access to entire building,SEP,NEW,6 Complete,2018/2019,120000.01,,,120000.0
127355-01,DC,87,Stikine,Dease Lake ,DEASE LAKE ,DEASE LAKE,08787011,58.43893031,-130.0121934,Elem-Sec,"Install Heat Recovery System, clean ducting",SEP,MECHUP,6 Complete,2017/2018,150000,0,0,150000.0
127355-02,DC,87,Stikine,Atlin ,ATLIN ,ATLIN,08787010,59.57409947,-133.6877872,Elem-Sec,"Replace Ducting Install Heat Recovery System, clean ducting",SEP,MECHUP,6 Complete,2017/2018,200000,0,0,200000.0
127188-02,TT,87,Stikine,Dease Lake School,DEASE LAKE SCHOOL,DEASE LAKE,08787011,58.43893031,-130.0121934,Elem-Sec,Replace flooring ,SEP,RENO,6 Complete,2016/2017,110160,0,0,110160.0
127596-4,DC,87,Stikine,Dease Lake Elementary Secondary School,DEASE LAKE ELEMENTARY SECONDARY SCHOOL,DEASE LAKE,08787011,58.43893031,-130.0121934,Elem-Sec,To install Handicapped accessible Entrance Doors,SEP,NEW,6 Complete,2018/2019,25000,,,25000.0
127596-5,DC,87,Stikine,Atlin School,ATLIN SCHOOL,ATLIN,08787010,59.57409947,-133.6877872,Elem-Sec,To install Handicapped accessible Entrance Doors,SEP,NEW,6 Complete,2018/2019,25000,,,25000.0
127596-6,DC,87,Stikine,Denetia School,DENETIA SCHOOL,DENETIA,08787002,59.92435525,-128.4915893,Elem-Sec,To install Handicapped accessible Entrance Doors,SEP,NEW,6 Complete,2018/2019,19999.99,,,20000.0
127355-03,DC,87,Stikine,Tahltan ,TAHLTAN ,TAHLTAN,08787003,57.90320049,-131.1605669,Elem-Sec,"Upgrade from air handler to Heat Recovery system,  replace heating coils and clean ducting",SEP,MECHUP,6 Complete,2017/2018,190000,0,0,190000.0
126850,TT,91,Nechako Lakes,Fraser Lake Elementary-Secondary,FRASER LAKE ELEMENTARY-SECONDARY,FRASER LAKE -,09156002,54.05909175,-124.8482654,Elem-Sec,Install Ahus,CNCP,MECHUP,6 Complete,2015/2016,267000,233000,0,500000.0
127696,DC,91,Nechako Lakes,Grassy Plains Elementary,GRASSY PLAINS ELEMENTARY,GRASSY PLAINS,09155005,53.97157403,-125.881276,Elementary,Universally Accessible Playground Equipment,PEP,REPLACE,6 Complete,2018/2019,105000,,,105000.0
127620-2,DC,91,Nechako Lakes,Nechako Valley Secondary,NECHAKO VALLEY SECONDARY,NECHAKO VALLEY,09191024,54.01800563,-124.0053372,Secondary,Electrical Vault Relocation,SEP,ELECUP,6 Complete,2018/2019,178357.2944,,,178357.3
126987,TT,91,Nechako Lakes,Lakes District Secondary,LAKES DISTRICT SECONDARY,LAKES DISTRICT,09191023,54.23468529,-125.7698915,Secondary,Health,SEP,HEALTH,6 Complete,2015/2016,111500,0,0,111500.0
127620-1,DC,91,Nechako Lakes,Grassy Plain Elementary Junior Secondary,GRASSY PLAIN ELEMENTARY JUNIOR SECONDARY,GRASSY PLAIN,09155005,53.97157403,-125.881276,Elem-Middle,HVAC Upgrades,SEP,MECHUP,6 Complete,2018/2019,288761.4156,,,288761.4
126986,TT,91,Nechako Lakes,Fort St James Secondary (Fsjss),FORT ST JAMES SECONDARY (FSJSS),FORT ST JAMES (FSJSS),09156007,54.4442984,-124.2499406,Secondary,Mechup,SEP,MECHUP,6 Complete,2015/2016,92400,0,0,92400.0
127448-01,DC,91,Nechako Lakes,W. L. McLeod Elementary,W. L. MCLEOD ELEMENTARY,W. L. MCLEOD,09156003,54.01954994,-124.0071089,Elementary,Partial Envelope Upgrade,SEP,RENO,6 Complete,2017/2018,243750,0,0,243750.0
127189-05,TT,91,Nechako Lakes,Fort St James Secondary ,FORT ST JAMES SECONDARY ,FORT ST JAMES,09156007,54.4442984,-124.2499406,Secondary,Upgrade dust collection system,SEP,HEALTH,6 Complete,2016/2017,223299.57,0,0,223299.6
127189-04,TT,91,Nechako Lakes,Nechako Valley Secondary,NECHAKO VALLEY SECONDARY,NECHAKO VALLEY,09191024,54.01800563,-124.0053372,Secondary,Upgrade wood dust system to fire code,SEP,HEALTH,6 Complete,2016/2017,299900.28,25000,0,324900.3
127448-02,DC,91,Nechako Lakes,Fraser Lake Elementary  Secondary,FRASER LAKE ELEMENTARY  SECONDARY,FRASER LAKE,09156002,54.05909175,-124.8482654,Elem-Sec,Wood Dust System Upgrade to Fire Code,SEP,HEALTH,6 Complete,2017/2018,236800,0,0,236800.0
127655,DC,92,Nisga'a,Nisga'A Elementary/Secondary,NISGA'A ELEMENTARY/SECONDARY,NISGA'A /,09292007,55.2051,-129.073,Elem-Sec,Universally Accessible Playground Equipment,PEP,REPLACE,6 Complete,2018/2019,105000,,,105000.0
127356-04,DC,92,Nisga'a,Nisga'a Elementary-Secondary,NISGA'A ELEMENTARY-SECONDARY,NISGA'A -,09292007,55.2051,-129.073,Elem-Sec,addition of culinary equipment ,SEP,MECHUP,6 Complete,2017/2018,115000,0,0,115000.0
127356-03,DC,92,Nisga'a,Nisga'a Teacherage,NISGA'A TEACHERAGE,NISGA'A TEACHERAGE, ,,,Elem-Sec,Additional SEP: Demolition of a teacherage,SEP,HEALTH,6 Complete,2017/2018,62492,0,0,62492.0
127632,DC,92,Nisga'a,Lakalzap Elementary (Elvin Mckay),LAKALZAP ELEMENTARY (ELVIN MCKAY),LAKALZAP (ELVIN MCKAY), ,,,Elementary,HVAC Upgrade/Mechanical room,SEP,MECHUP,6 Complete,2018/2019,1195000,,,1195000.0
127356-01,DC,92,Nisga'a,Nisga'a Elementary-Secondary,NISGA'A ELEMENTARY-SECONDARY,NISGA'A -,09292007,55.2051,-129.073,Elementary,Install new windows,SEP,RENO,6 Complete,2017/2018,100000,0,0,100000.0
127190-03,RC,92,Nisga'a,Nisga�a Elementary Secondary ,NISGA�A ELEMENTARY SECONDARY ,NISGA�A,09292007,55.2051,-129.073,Secondary,Replace windows,SEP,RENO,6 Complete,2016/2017,110157,0,0,110157.0
127190-02,RC,92,Nisga'a,Alvin A McKay Middle School,ALVIN A MCKAY MIDDLE SCHOOL,ALVIN A MCKAY,09292009,55.032589,-129.578346,Middle,Roof Replacement,SEP,ROOFREP,6 Complete,2016/2017,569150,0,0,569150.0
127356-02,DC,92,Nisga'a,Alvin A. McKay Elementary,ALVIN A. MCKAY ELEMENTARY,ALVIN A. MCKAY,09292009,55.032589,-129.578346,Elementary,Upgrade Electrical System,SEP,MECHUP,6 Complete,2017/2018,300000,0,0,300000.0
126737,ND,93,Conseil Scolaire Francophone,District Wide,DISTRICT WIDE,DISTRICT WIDE, ,,,N/A,Energy Study Funding,CNCP,ENERGY,6 Complete,2015/2016,10093,0,0,10093.0
127191-01,ND,93,Conseil Scolaire Francophone,�cole des Septs-sommets,�COLE DES SEPTS-SOMMETS,�COLE DES SEPTS-SOMMETS,09311004,49.0787415,-117.7956266,Elementary,Replace windows,CNCP,RENO,6 Complete,2016/2017,53250,15000,0,68250.0
127733,DC,93,Conseil Scolaire Francophone,�cole Rose Des Vents,�COLE ROSE DES VENTS,�COLE ROSE DES VENTS,09339092,49.2361109,-123.1230383,Elementary,Standard Playground Equipment,PEP,REPLACE,6 Complete,2018/2019,90000,,,90000.0
126919,ND,93,Conseil Scolaire Francophone,�cole C�te-Du-Soleil (Powell River),�COLE C�TE-DU-SOLEIL (POWELL RIVER),�COLE C�TE-DU-SOLEIL (POWELL RIVER),09347006,49.83415641,-124.5235833,Elem-Sec,Seismic Upgrade (Phase 2 - 2014) 20K/125E/50S,Seismic - Phase 2,UPGRADE,6 Complete,2016/2017,2748332,0,0,2748332.0
127358-04,DC,93,Conseil Scolaire Francophone,Sundance Elementary (Victoria),SUNDANCE ELEMENTARY (VICTORIA),SUNDANCE (VICTORIA), ,,,Elementary,Additional SEP: Lead in potable water. To replace lead containing plumbing lines with new.,SEP,HEALTH,6 Complete,2017/2018,106246,0,0,106246.0
127358-03,DC,93,Conseil Scolaire Francophone,�cole des sept sommets (Rossland),�COLE DES SEPT SOMMETS (ROSSLAND),�COLE DES SEPT SOMMETS (ROSSLAND),09311004,49.0787415,-117.7956266,Elementary,Additional SEP: Lead in potable water. To replace lead containing plumbing lines with new.,SEP,HEALTH,6 Complete,2017/2018,100000,0,0,100000.0
127358-01,DC,93,Conseil Scolaire Francophone,Various,VARIOUS,VARIOUS, ,,,N/A,DDC system upgrade,SEP,MECHUP,6 Complete,2017/2018,161700,0,0,161700.0
126989,ND,93,Conseil Scolaire Francophone,�cole Rose Des Vents,�COLE ROSE DES VENTS,�COLE ROSE DES VENTS,09339092,49.2361109,-123.1230383,Elementary,Energy,SEP,ENERGY,6 Complete,2015/2016,180000,0,0,180000.0
127033,ND,93,Conseil Scolaire Francophone,�cole Oc�ane,�COLE OC�ANE,�COLE OC�ANE,09368067,49.1888201,-123.9615946,Secondary,Energy,SEP,ENERGY,6 Complete,2015/2016,175000,0,0,175000.0
127732-4,DC,93,Conseil Scolaire Francophone,L'Ecole Victor Brodeur (New - Lampson Annex),L'ECOLE VICTOR BRODEUR (NEW - LAMPSON ANNEX),L'ECOLE VICTOR BRODEUR (NEW - LAMPSON ANNEX),09361060,48.43183137,-123.4011375,Secondary,Lead in potable water. To replace lead containing plumbing lines with new.,SEP,HEALTH,6 Complete,2018/2019,150000,,,150000.0
